Campaign,Ad Group,Keyword,Criterion Type,Status
Show - Culture Collision Atlanta Sep 2026,Culture Collision - Venue,what is at gas south convention center this weekend,Exact,Enabled
Show - Culture Collision Atlanta Sep 2026,Culture Collision - Venue,what is at gas south convention center this weekend,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con san francisco,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con san francisco,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf 2026,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf 2026,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf san francisco,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf san francisco,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf card show,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf card show,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf tickets,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf tickets,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf dates,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf dates,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf schedule,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf schedule,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf hours,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf hours,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf vendors,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf vendors,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf september,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Show Name,collect-a-con sf september,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,card show san francisco,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,card show san francisco,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco card show,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco card show,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco card show september,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco card show september,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,card show san francisco this weekend,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,card show san francisco this weekend,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,card show near san francisco,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,card show near san francisco,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,trading card show san francisco,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,trading card show san francisco,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco card convention,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco card convention,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,card shows in california,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,card shows in california,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,california card show 2026,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,california card show 2026,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco pokemon card show,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco pokemon card show,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,pokemon card show san francisco,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,pokemon card show san francisco,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco tcg show,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,san francisco tcg show,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,pokemon event san francisco,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - San Francisco Card Show,pokemon event san francisco,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Venue,moscone center card show,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Venue,moscone center card show,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Venue,moscone center september 2026,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Venue,moscone center september 2026,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Venue,moscone center events september,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Venue,moscone center events september,Phrase,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Venue,what is at moscone center this weekend,Exact,Enabled
Show - Collect-A-Con SF San Francisco Sep 2026,Collect-A-Con SF - Venue,what is at moscone center this weekend,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast sports card expo,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast sports card expo,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo 2026,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo 2026,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo stamford,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo stamford,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo card show,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo card show,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo tickets,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo tickets,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo dates,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo dates,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo schedule,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo schedule,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo hours,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo hours,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo vendors,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo vendors,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo september,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Show Name,northeast card expo september,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,card show stamford,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,card show stamford,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,stamford card show,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,stamford card show,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,stamford card show september,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,stamford card show september,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,card show stamford this weekend,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,card show stamford this weekend,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,card show near stamford,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,card show near stamford,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,trading card show stamford,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,trading card show stamford,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,stamford card convention,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,stamford card convention,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,card shows in connecticut,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,card shows in connecticut,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,connecticut card show 2026,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,connecticut card show 2026,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,stamford sports card show,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,stamford sports card show,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,sports card show stamford,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,sports card show stamford,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,baseball card show stamford,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,baseball card show stamford,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,football card show stamford,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Stamford Card Show,football card show stamford,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Venue,chelsea piers ct card show,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Venue,chelsea piers ct card show,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Venue,chelsea piers ct september 2026,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Venue,chelsea piers ct september 2026,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Venue,chelsea piers ct events september,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Venue,chelsea piers ct events september,Phrase,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Venue,what is at chelsea piers ct this weekend,Exact,Enabled
Show - Northeast Card Expo Stamford Sep 2026,Northeast Card Expo - Venue,what is at chelsea piers ct this weekend,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regional championship - baltimore,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regional championship - baltimore,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals 2026,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals 2026,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals baltimore,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals baltimore,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals card show,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals card show,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals tickets,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals tickets,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals dates,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals dates,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals schedule,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals schedule,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals hours,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals hours,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals vendors,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals vendors,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals september,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Show Name,pokemon regionals september,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Baltimore Card Show,card show baltimore,Exact,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Baltimore Card Show,card show baltimore,Phrase,Enabled
Show - Pokemon Regionals Baltimore Sep 2026,Pokemon Regionals - Baltimore Card Show,baltimore card show,Exact,Enabled
